premise;hypothesis;label
འདི་ལྟར་ YMCA ཀྱིས་རང་རང་གི་དམིགས་ཡུལ་དེ་སྒྲུབ་ཐབས་བྱེད་ཐབས་ཡིན། དེ་ནི་རང་རང་གི་འཕེལ་རྒྱས་ལ་སྐུལ་སློང་དང་མི་ཡོངས་ཀྱི་སེམས་ཁམས་དང་ལུས་ཁམས་ཀྱི་འཕྲོད་བསྟེན་ལ་ཕན་པའི་ལས་རིམ་བརྒྱུད་ནས། ཆོས་ལུགས་ལུགས་ལུགས་ལུགས་ལུགས་ལ་ལག་བསྟར་བྱེད་ཐབས་ཡིན། ;YMCA ཀྱིས་བདུད་ཀྱི་ཆོས་ལུགས་ཀྱི་ལྟ་བ་ཁོ་ནའི་ལས་རིམ་ལ་རྒྱབ་སྐྱོར་བྱེད་པ་ཡིན། ;2
འདི་ལྟར་ YMCA ཀྱིས་རང་རང་གི་དམིགས་ཡུལ་དེ་སྒྲུབ་ཐབས་བྱེད་ཐབས་ཡིན། དེ་ནི་རང་རང་གི་འཕེལ་རྒྱས་ལ་སྐུལ་སློང་དང་མི་ཡོངས་ཀྱི་སེམས་ཁམས་དང་ལུས་ཁམས་ཀྱི་འཕྲོད་བསྟེན་ལ་ཕན་པའི་ལས་རིམ་བརྒྱུད་ནས། ཆོས་ལུགས་ལུགས་ལུགས་ལུགས་ལུགས་ལ་ལག་བསྟར་བྱེད་ཐབས་ཡིན། ;YMCA ཡིས་ལས་རིམ་སྣ་ཚོགས་ཀྱི་སྒོ་ནས་ཆོས་ལུགས་ཀྱི་ལྟ་བ་སྤེལ་བར་བརྩོན་ཤུགས་བྱེད། ;0
དེའི་རྐྱེན་ཁྱེད་རང་ནི་སྙིང་རྗེ་ཅན་ཞིག་ཡིན་པར་ངས་ཤེས་ཀྱི་ཡོད། གཞན་ལ་སེམས་ཁུར་བྱེད་པ་དེ་ངས་ཤེས་ཀྱི་ཡོད། ;ཁྱོད་ཀྱིས་རང་གི་མཐའ་འཁོར་གྱི་མི་རྣམས་ལ་སེམས་ཁུར་ཆེན་པོ་བྱེད་ཀྱི་ཡོད་པ་ངས་ཤེས་ཀྱི་ཡོད། ;0
དེའི་རྐྱེན་ཁྱེད་རང་ནི་སྙིང་རྗེ་ཅན་ཞིག་ཡིན་པར་ངས་ཤེས་ཀྱི་ཡོད། གཞན་ལ་སེམས་ཁུར་བྱེད་པ་དེ་ངས་ཤེས་ཀྱི་ཡོད། ;ཁྱོད་ཀྱིས་མི་ཚོར་དོ་སྣང་གང་ཡང་མི་བྱེད་པ་དེ་ངས་ཤེས་ཀྱི་ཡོད། ;2
དེའི་རྐྱེན་ཁྱེད་རང་ནི་སྙིང་རྗེ་ཅན་ཞིག་ཡིན་པར་ངས་ཤེས་ཀྱི་ཡོད། གཞན་ལ་སེམས་ཁུར་བྱེད་པ་དེ་ངས་ཤེས་ཀྱི་ཡོད། ;ཁྱེད་ཚོས་ཁྱེད་རང་ཚོའི་ཉེ་འཁོར་གྱི་ལྟོགས་པའི་མི་རྣམས་ལ་གླ་ཆའི་དངུལ་སྤྲོད་རྒྱུར་ཧ་ཅང་དངུལ་གཏོང་གི་ཡོད་པར་ངས་ཤེས་ཀྱི་ཡོད། ;1
གྲོགས་པོ་རྣམས་གནས་ཚད་གཉིས་སུ་ལས་ཀ་བྱེད་ཡོད། གྲོགས་པོ་གྲོང་ཁྱེར་ཡོངས་དང་ལས་ཁུངས་ཁག་གི་གྲོགས་པོ་ཡིན། ཁྱེད་ཚོ་གནས་ཚད་གཅིག་དང་གཉིས་ཀ་ནས་ལས་ཀ་བྱེད་ཆོག་པ་ཡིན། ;གྲོགས་པོ་ཇི་ཙམ་ཡོད་ཚད་དེ་ཁྱོད་ཀྱིས་ཕུལ་བའི་དངུལ་ཚད་ལ་རག་ཡོད། ;1
གྲོགས་པོ་རྣམས་གནས་ཚད་གཉིས་སུ་ལས་ཀ་བྱེད་ཡོད། གྲོགས་པོ་གྲོང་ཁྱེར་ཡོངས་དང་ལས་ཁུངས་ཁག་གི་གྲོགས་པོ་ཡིན། ཁྱེད་ཚོ་གནས་ཚད་གཅིག་དང་གཉིས་ཀ་ནས་ལས་ཀ་བྱེད་ཆོག་པ་ཡིན། ;གྲོགས་པོ་ཁག་གཉིས་ཡོད། ;0
གྲོགས་པོ་རྣམས་གནས་ཚད་གཉིས་སུ་ལས་ཀ་བྱེད་ཡོད། གྲོགས་པོ་གྲོང་ཁྱེར་ཡོངས་དང་ལས་ཁུངས་ཁག་གི་གྲོགས་པོ་ཡིན། ཁྱེད་ཚོ་གནས་ཚད་གཅིག་དང་གཉིས་ཀ་ནས་ལས་ཀ་བྱེད་ཆོག་པ་ཡིན། ;གྲོགས་ཀྱི་ཚད་ལ་དབྱེ་མི་དགོས། མི་ཚང་མ་འདྲ་མཉམ་ཡིན། ;2
འདི་ནི་མིའི་ལྟ་སྐྱོང་འོག་ཡོད་པའི་གླིན་པོ་ཆེ་དང་ནགས་ཀྱི་སེམས་ཅན་ཚུའི་དུས་ཡུན་རིང་དུ་འཚོ་ཐུབ་པའི་ཆེད་དུ་ཧ་ཅང་གལ་ཆེ་བ་རེད། ;ཁྱོད་ཀྱིས་ང་ཚོར་དངུལ་སྤྲད་ན། ང་ཚོས་ཨ་ཕི་རི་ཀའི་གླང་ཐམས་ཅད་སྲུང་སྐྱོབ་བྱེད་ཐུབ། ;1
འདི་ནི་མིའི་ལྟ་སྐྱོང་འོག་ཡོད་པའི་གླིན་པོ་ཆེ་དང་ནགས་ཀྱི་སེམས་ཅན་ཚུའི་དུས་ཡུན་རིང་དུ་འཚོ་ཐུབ་པའི་ཆེད་དུ་ཧ་ཅང་གལ་ཆེ་བ་རེད། ;ཁ་དོག་ཅན་གྱི་གླང་ལ་རོགས་བྱ་རྒྱུ་གང་ཡང་མེད། ;2
འདི་ནི་མིའི་ལྟ་སྐྱོང་འོག་ཡོད་པའི་གླིན་པོ་ཆེ་དང་ནགས་ཀྱི་སེམས་ཅན་ཚུའི་དུས་ཡུན་རིང་དུ་འཚོ་ཐུབ་པའི་ཆེད་དུ་ཧ་ཅང་གལ་ཆེ་བ་རེད། ;འདི་ཡིས་ས་ཕྱོགས་ཀུན་གྱི་གླིན་པོ་ཆེ་ཚོར་རོགས་བྱེད་ཡོང་། ;0
ཁྱེད་དང་ཁྱེད་ཀྱི་གྲོགས་པོ་དང་ཁྱིམ་མཚེས་རྣམས་ལ་ཡང་བསྐྱར་སྦྱིན་པ་གཏོང་ཐུབ་པའི་ཕྱིར་ད་ལྟ་ནས་སྦྱིན་པ་གཏོང་རོགས་གནང་། ;ད་ལྟ་ཁྱེད་ལ་ཕུལ་བའི་ཞལ་འདེབས་ཀྱིས་ང་ཚོ་ལ་ཕན་ཐོགས་ཆེན་པོ་ཡོང་གི་རེད། ;0
ཁྱེད་དང་ཁྱེད་ཀྱི་གྲོགས་པོ་དང་ཁྱིམ་མཚེས་རྣམས་ལ་ཡང་བསྐྱར་སྦྱིན་པ་གཏོང་ཐུབ་པའི་ཕྱིར་ད་ལྟ་ནས་སྦྱིན་པ་གཏོང་རོགས་གནང་། ;ད་དུང་ཞལ་འདེབས་དགོས་དོན་མེད། ;2
ཁྱེད་དང་ཁྱེད་ཀྱི་གྲོགས་པོ་དང་ཁྱིམ་མཚེས་རྣམས་ལ་ཡང་བསྐྱར་སྦྱིན་པ་གཏོང་ཐུབ་པའི་ཕྱིར་ད་ལྟ་ནས་སྦྱིན་པ་གཏོང་རོགས་གནང་། ;ཁྱེད་ཀྱིས་ད་ལྟ་རང་དངུལ་སྒོར་ ༡༠༠༠ སྤྲོད་ན། ང་ཚོས་དངུལ་བསྡུ་ལེན་མཚམས་འཇོག་བྱ་རྒྱུ་ཡིན། ;1
Commencement 1991 ལོའི་ལོ་རིམ་དང་པོ་ནི་ཨིན་ཌི་ཡ་ན་མཐོ་སློབ་ཀྱི་སློབ་ཕྲུག་གི་དུས་སྐབས་ཀྱི་དྲན་གསོའི་ལོ་རིམ་ཡིན། ;སྤྱི་ལོ་ ༡༩༩༡ ལོའི་དུས་ཆེན་གྱི་འགོ་ཚུགས་དུས་གནམ་གཤིས་ཧ་ཅང་སྡུག་པོ་ཡོད་སྟབས་དུས་སྟོན་དེ་ཕྱིར་འཐེན་བྱས་འདུག ;2
Commencement 1991 ལོའི་ལོ་རིམ་དང་པོ་ནི་ཨིན་ཌི་ཡ་ན་མཐོ་སློབ་ཀྱི་སློབ་ཕྲུག་གི་དུས་སྐབས་ཀྱི་དྲན་གསོའི་ལོ་རིམ་ཡིན། ;སློབ་ཕྲུག་སློབ་སྦྱོང་མཇུག་བསྡུ་བའི་སྐབས་ཁོང་ཚོས་ཨི་ཌི་ཡ་ན་མཐོ་སློབ་ཀྱི་སློབ་ཕྲུག་ཡིན་པའི་ལམ་དེ་དྲན་གསོས་ཀྱི་འདུག ;0
Commencement 1991 ལོའི་ལོ་རིམ་དང་པོ་ནི་ཨིན་ཌི་ཡ་ན་མཐོ་སློབ་ཀྱི་སློབ་ཕྲུག་གི་དུས་སྐབས་ཀྱི་དྲན་གསོའི་ལོ་རིམ་ཡིན། ;སྤྱི་ལོ་ ༡༩༩༡ ལོའི་འགོ་འཛུགས་ཀྱི་དུས་སུ་མིག་ཆུ་མང་པོ་བཏོན་ཡོད། ;1
མོ་ལ་ཨ་མ་ལི་ཞེས་འབོད་ཅིང་། དེའི་དོན་ནི་རེ་བ་ཞེས་པ་ལྟ་བུ། མོ་ནི་དངོས་གནས་ IZS ཡིས་སེམས་ཅན་གསོ་སྐྱོང་ཁང་དང་ནགས་ཀྱི་གནས་སྟངས་ནང་ཡོད་པའི་ཨ་ཕི་རི་ཀའི་གླང་རྣམས་སྲུང་སྐྱོབ་བྱེད་ཐབས་ཀྱི་ལས་འགུལ་ལ་རྒྱབ་སྐྱོར་བྱེད་ཀྱི་རེ་བ་དེ་ངོ་མཚར་ཆེ་བའི་ངོ་ཚབ་ཞིག་ཡིན། ;IZS ཀྱིས་ཛེ་བཱ་ལ་རོགས་བྱེད་རྒྱུ་དེ་གཙོ་བོར་འཛིན་བཞིན་ཡོད། ;2
མོ་ལ་ཨ་མ་ལི་ཞེས་འབོད་ཅིང་། དེའི་དོན་ནི་རེ་བ་ཞེས་པ་ལྟ་བུ། མོ་ནི་དངོས་གནས་ IZS ཡིས་སེམས་ཅན་གསོ་སྐྱོང་ཁང་དང་ནགས་ཀྱི་གནས་སྟངས་ནང་ཡོད་པའི་ཨ་ཕི་རི་ཀའི་གླང་རྣམས་སྲུང་སྐྱོབ་བྱེད་ཐབས་ཀྱི་ལས་འགུལ་ལ་རྒྱབ་སྐྱོར་བྱེད་ཀྱི་རེ་བ་དེ་ངོ་མཚར་ཆེ་བའི་ངོ་ཚབ་ཞིག་ཡིན། ;IZS གིས་ཨ་ཕི་རི་ཀའི་གླང་རྣམས་ལ་རོགས་སྐྱོར་བྱེད་ཀྱི་ཡོད། ;0
མོ་ལ་ཨ་མ་ལི་ཞེས་འབོད་ཅིང་། དེའི་དོན་ནི་རེ་བ་ཞེས་པ་ལྟ་བུ། མོ་ནི་དངོས་གནས་ IZS ཡིས་སེམས་ཅན་གསོ་སྐྱོང་ཁང་དང་ནགས་ཀྱི་གནས་སྟངས་ནང་ཡོད་པའི་ཨ་ཕི་རི་ཀའི་གླང་རྣམས་སྲུང་སྐྱོབ་བྱེད་ཐབས་ཀྱི་ལས་འགུལ་ལ་རྒྱབ་སྐྱོར་བྱེད་ཀྱི་རེ་བ་དེ་ངོ་མཚར་ཆེ་བའི་ངོ་ཚབ་ཞིག་ཡིན། ;IZS ཀྱིས་ཁྱི་ར་བ་རྣམས་ཁྲིམས་གཅོད་བྱས་ཏེ་ཨ་ཕི་རི་ཀའི་གླང་རྣམས་སྐྱོབ་ཀྱི་ཡོད། ;1
འོན་ཀྱང་ད་དུང་ང་ཚོའི་རོགས་རམ་དགོས་མཁན་མང་བ་ཡོད། ;མི་ ༡༠,༠༠༠ ལ་ད་དུང་ང་ཚོའི་རོགས་རམ་དགོས་ཀྱི་འདུག ;1
འོན་ཀྱང་ད་དུང་ང་ཚོའི་རོགས་རམ་དགོས་མཁན་མང་བ་ཡོད། ;སུས་ཀྱང་ང་ཚོའི་རོགས་རམ་དགོས་ཀྱི་མེད། ;2
འོན་ཀྱང་ད་དུང་ང་ཚོའི་རོགས་རམ་དགོས་མཁན་མང་བ་ཡོད། ;ང་ཚོའི་རོགས་རམ་དེ་མི་མང་པོ་ཞིག་ལ་དགོས་ངེས་རེད། ;0
ཅི་ཙམ་ཕུལ་ཐུབ་བམ། ;ཁྱེད་ནི་ཆོས་ལུགས་ཅན་ཞིག་ཡིན་པ་དེ་ངས་ཤེས་པས། ལྷ་ས་འབུལ་བ་ལ་ཇི་ལྟར་གཟིགས་པ་བསམ་བློ་གཏོང་རོགས་གནང་། ;1
ཅི་ཙམ་ཕུལ་ཐུབ་བམ། ;ཁྱེད་ཚོས་ང་ཚོར་དངུལ་སྤྲོད་རྒྱུའི་བསམ་བློ་གཏོང་མི་དགོས། ;2
ཅི་ཙམ་ཕུལ་ཐུབ་བམ། ;ཁྱེད་ལ་ཕུལ་བའི་དངུལ་ཚད་ལ་བསམ་བློ་གཏོང་གི་རེད། ;0
ང་ཚོས་རྩེད་མོ་དང་འབྲེལ་བའི་རྩོམ་ཡིག་ལ་ཤུགས་སྣོན་བྱེད་ཡོད། ;ང་ཚོས་ལོ་རྒྱུས་ཐོག་གི་རྩེད་མོ་ལ་དམིགས་བསལ་འཇོག་གི་ཡོད། ;0
ང་ཚོས་རྩེད་མོ་དང་འབྲེལ་བའི་རྩོམ་ཡིག་ལ་ཤུགས་སྣོན་བྱེད་ཡོད། ;སྔོན་ཆད་ང་ཚོས་ལོ་རྒྱུས་ཐོག་གི་རྩེད་མོ་ཁག་གསུམ་བརྩམས་མྱོང་ཡོད། ;1
ང་ཚོས་རྩེད་མོ་དང་འབྲེལ་བའི་རྩོམ་ཡིག་ལ་ཤུགས་སྣོན་བྱེད་ཡོད། ;ང་ཚོས་རྩོམ་པ་པོ་ཚོས་ལོ་རྒྱུས་དང་རྩོམ་རིག་ལ་དཔྱད་པའི་འཁྲབ་སྟོན་མ་བྱ་རྒྱུའི་ཐབས་ལམ་ཞིག་ཡིན། ;2
